Word,Gender,Sentence ID,Sentence,Document ID,Document
Drunk Drunk,MALE,2,So you do n't find Drunk Drunk 'm going M.I.A. Tonight Drunk 'm leaving Going M.I.A. Say goodbye to Drunk Drunk 'm going M.I.A. Drunk can find relief Drunk 'm going M.I.A. Getting lost in you again Is better than being numb Better than playing dumb,1800,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Foo_Fighters_M.I.A..txt"")"
Brother,MALE,1,"Brother, always reaching far too high But I can see the tragic side, and it ai n't easy And brother you wo n't let anybody help Why do you sacrifice yourself?",1814,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Foreigner_Rain.txt"")"
brother,MALE,1,"Brother, always reaching far too high But I can see the tragic side, and it ai n't easy And brother you wo n't let anybody help Why do you sacrifice yourself?",1814,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Foreigner_Rain.txt"")"
the moon,MALE,7,"I do n't wan na have the stars in the pocket, or ride a rocket to the moon.",1821,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Could_Ja.txt"")"
the moon,MALE,21,"I do n't wan na have the stars in the pocket, or ride a rocket to the moon.",1821,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Could_Ja.txt"")"
"Elizabeth , Elizabeth Love",FEMALE,1,"Dressed in dreams for me You were what me wished to see Elizabeth, Elizabeth Love was very new Make believe was coming true Elizabeth, You You were all much too much Out of reach and out of touch When You came to me me found it could never be Elizabeth, Elizabeth, Elizabeth So a dream has to end When it 's real Not pretend Dressed in memories You are what You used to be Elizabeth, Elizabeth Elizabeth",1825,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Elizabeth.txt"")"
Elizabeth,FEMALE,1,"Dressed in dreams for me You were what me wished to see Elizabeth, Elizabeth Love was very new Make believe was coming true Elizabeth, You You were all much too much Out of reach and out of touch When You came to me me found it could never be Elizabeth, Elizabeth, Elizabeth So a dream has to end When it 's real Not pretend Dressed in memories You are what You used to be Elizabeth, Elizabeth Elizabeth",1825,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Elizabeth.txt"")"
Elizabeth,FEMALE,1,"Dressed in dreams for me You were what me wished to see Elizabeth, Elizabeth Love was very new Make believe was coming true Elizabeth, You You were all much too much Out of reach and out of touch When You came to me me found it could never be Elizabeth, Elizabeth, Elizabeth So a dream has to end When it 's real Not pretend Dressed in memories You are what You used to be Elizabeth, Elizabeth Elizabeth",1825,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Elizabeth.txt"")"
"Elizabeth , Elizabeth Elizabeth",FEMALE,1,"Dressed in dreams for me You were what me wished to see Elizabeth, Elizabeth Love was very new Make believe was coming true Elizabeth, You You were all much too much Out of reach and out of touch When You came to me me found it could never be Elizabeth, Elizabeth, Elizabeth So a dream has to end When it 's real Not pretend Dressed in memories You are what You used to be Elizabeth, Elizabeth Elizabeth",1825,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Elizabeth.txt"")"
Elizabeth Elizabeth,FEMALE,1,"Dressed in dreams for me You were what me wished to see Elizabeth, Elizabeth Love was very new Make believe was coming true Elizabeth, You You were all much too much Out of reach and out of touch When You came to me me found it could never be Elizabeth, Elizabeth, Elizabeth So a dream has to end When it 's real Not pretend Dressed in memories You are what You used to be Elizabeth, Elizabeth Elizabeth",1825,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Elizabeth.txt"")"
Every man,MALE,2,"Every man is sentimental, Every man 's just a dreamer at heart, Every man needs someone soft and gentle to give Every man 's dream a start.",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man 's,MALE,2,"Every man is sentimental, Every man 's just a dreamer at heart, Every man needs someone soft and gentle to give Every man 's dream a start.",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man,MALE,2,"Every man is sentimental, Every man 's just a dreamer at heart, Every man needs someone soft and gentle to give Every man 's dream a start.",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man 's,MALE,2,"Every man is sentimental, Every man 's just a dreamer at heart, Every man needs someone soft and gentle to give Every man 's dream a start.",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man,MALE,1,"Every man should marry, every girl should wed, You will find no truer words ever have been said.",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man,MALE,6,"Guess I 'm plain old- fashioned, old- fashioned as can be, Every man should marry, wo n't You marry I?",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Every man,MALE,4,"Yes, I 'm plain old- fashioned, old- fashioned as can be, Every man should marry, wo n't You marry I?",1826,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Sinatra_Every_Man_Should_Marry.txt"")"
Frank Zappa,MALE,7,This is Frank Zappa on Halloween and Frank Zappa 's like Guy Lombardo on New Years !!,1831,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Ancient_Armaments.txt"")"
Frank Zappa 's,MALE,7,This is Frank Zappa on Halloween and Frank Zappa 's like Guy Lombardo on New Years !!,1831,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Ancient_Armaments.txt"")"
the Rectory Basement Father Riley 's a fairy,FEMALE,2,Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls Do you know how Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go?,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
the Rectory Basement Father Riley 's a fairy,FEMALE,2,Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls Do you know how Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go?,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
the Rectory Basement Father Riley 's,MALE,2,Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls Do you know how Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go?,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
the Rectory Basement Father Riley 's,MALE,2,Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls Do you know how Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go?,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
the Rectory Basement Father Riley 's a fairy,FEMALE,3,"Catholic Girls There can be no replacement How do Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go, after the show?",1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
the Rectory Basement Father Riley 's,MALE,3,"Catholic Girls There can be no replacement How do Catholic Girls In the Rectory Basement Father Riley 's a fairy But it do n't bother Mary Catholic Girls At the CYO Catholic Girls go, after the show?",1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Joe,MALE,28,Central Scrutinizer: The is the CENTRAL SCRUTINIZER . . . Joe had a girl friend named Mary.,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Mary,FEMALE,28,Central Scrutinizer: The is the CENTRAL SCRUTINIZER . . . Joe had a girl friend named Mary.,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,17,Chorus: With a tongue like a cow She could make you go WOW!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Father Riley,MALE,7,Father Riley: Catholic Boys!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Father Riley,MALE,10,Father Riley: Catholic Girls!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Father Riley,MALE,12,Father Riley: Catholic Girls!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Father Riley,MALE,15,Father Riley: Catholic Girls!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Catholic Girl With She,FEMALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Joe,MALE,18,Joe: VD Vowdy vootie Right away That 's the way they go Every day Whenever they mamas take they to a show Matinee Pass the popcorn please There 's nothing like a Catholic Girl With She 's hand in the box When She 's on She 's knees Larry: She was on She 's knees My 's little Catholic Girl Chorus: In a little white dress Catholic Girls they never confess Catholic Girls My got one for a cousin My love how they go So send My a dozen Catholic Girls OOOOOOH!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
Mary,FEMALE,8,Mary: Vinnie Colaiuta . . . Chorus: Where are they now?,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
She,FEMALE,14,She gave me VD!,1832,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Catholic_Girls.txt"")"
her,FEMALE,1,"Find her finer, sneak up behind her Wrapped like a mummy' till you finally unwind her Find her blinder, see who designed her Act like a dummy' till you finally grind her If you should see a girl on the street Now maybe you might think her is sweet But if you wan na tickle her treat Now really, what should you do?",1837,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Frank_Zappa_Find_Her_Finer.txt"")"
